provenance,original_subject,organism,predicate,raw_text
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2647_nm.11464,http://purl.obolibrary.org/obo/NCBITaxon_321315,http://example.com/n4l/na_cl_(does_not_grow),0.03
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2661_nm.4591,http://purl.obolibrary.org/obo/NCBITaxon_91797,http://example.com/n4l/na_cl_(does_not_grow),at or under 5%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.800_nm.4600,http://purl.obolibrary.org/obo/NCBITaxon_150060,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.2431_nm.11304,http://purl.obolibrary.org/obo/NCBITaxon_185294,http://example.com/n4l/na_cl_range,0–1.0 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/Sheet2,http://example.com/n4l/nm.19337,http://purl.obolibrary.org/obo/NCBITaxon_591197,http://example.com/n4l/na_cl_optimum,1 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.9895_nm.4331,http://purl.obolibrary.org/obo/NCBITaxon_58138,http://example.com/n4l/na_cl_optimum,1 g/l NaCl
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2980_nm.105,http://purl.obolibrary.org/obo/NCBITaxon_2171,http://example.com/n4l/na_cl_range,0-1.8%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.4055_nm.5670,http://purl.obolibrary.org/obo/NCBITaxon_1382,http://example.com/n4l/na_cl_(does_not_grow),0.065
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.9473_nm.14614,http://purl.obolibrary.org/obo/NCBITaxon_1121084,http://example.com/n4l/na_cl_(grows),0.05
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2472_nm.11389,http://purl.obolibrary.org/obo/NCBITaxon_453959,http://example.com/n4l/na_cl_range,2–6 %
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2706_nm.6317,http://purl.obolibrary.org/obo/NCBITaxon_67081,http://example.com/n4l/na_cl_(does_not_grow),0.05
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2593_nm.11541,http://purl.obolibrary.org/obo/NCBITaxon_402170,http://example.com/n4l/na_cl_range,0–2 %
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/1000_proto_proj,http://example.com/n4l/rid.8787_nm.13303,http://purl.obolibrary.org/obo/NCBITaxon_265477,http://example.com/n4l/na_cl_optimum,0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/Sheet2,http://example.com/n4l/nm.29,http://purl.obolibrary.org/obo/NCBITaxon_200415,http://example.com/n4l/na_cl_(grows),≤1.5% NaCl
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2339_nm.1884,http://purl.obolibrary.org/obo/NCBITaxon_47960,http://example.com/n4l/na_cl_optimum,1 M
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/Sheet2,http://example.com/n4l/nm.14868,http://purl.obolibrary.org/obo/NCBITaxon_552810,http://example.com/n4l/na_cl_(grows),up to at least 2% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2306_nm.9735,http://purl.obolibrary.org/obo/NCBITaxon_315421,http://example.com/n4l/na_cl_optimum,7.5–10 %
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2852_nm.8323,http://purl.obolibrary.org/obo/NCBITaxon_29528,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2761_nm.9406,http://purl.obolibrary.org/obo/NCBITaxon_222984,http://example.com/n4l/na_cl_optimum,3.0–4.3 M
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2637_nm.11849,http://purl.obolibrary.org/obo/NCBITaxon_370439,http://example.com/n4l/na_cl_(grows),5% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2476_nm.11410,http://purl.obolibrary.org/obo/NCBITaxon_420952,http://example.com/n4l/na_cl_(does_not_grow),"0.5, 1.5, 3.0, 4.5 or 6.0 %"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2704_nm.8330,http://purl.obolibrary.org/obo/NCBITaxon_55505,http://example.com/n4l/na_cl_(does_not_grow),0% or greater than 6.0%
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/1000_proto_proj,http://example.com/n4l/rid.3711_nm.10290,http://purl.obolibrary.org/obo/NCBITaxon_368811,http://example.com/n4l/na_cl_optimum,1-3%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.9146_nm.14339,http://purl.obolibrary.org/obo/NCBITaxon_551276,http://example.com/n4l/na_cl_optimum,0–1%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.2085_nm.6701,http://purl.obolibrary.org/obo/NCBITaxon_33906,http://example.com/n4l/na_cl_optimum,10-15%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.1906_nm.10896,http://purl.obolibrary.org/obo/NCBITaxon_379900,http://example.com/n4l/na_cl_range,0-3% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.5875_nm.9782,http://purl.obolibrary.org/obo/NCBITaxon_249,http://example.com/n4l/na_cl_(does_not_grow),>1.0 %
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2358_nm.257,http://purl.obolibrary.org/obo/NCBITaxon_38026,http://example.com/n4l/na_cl_(grows),0.5 M
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.4351_nm.2459,http://purl.obolibrary.org/obo/NCBITaxon_75684,http://example.com/n4l/na_cl_range,0-0.05% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2817_nm.9373,http://purl.obolibrary.org/obo/NCBITaxon_269261,http://example.com/n4l/na_cl_range,15–35 g L-1
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.9895_nm.4331,http://purl.obolibrary.org/obo/NCBITaxon_58138,http://example.com/n4l/na_cl_optimum,1 g/l NaCl
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.8250_nm.14158,http://purl.obolibrary.org/obo/NCBITaxon_491918,http://example.com/n4l/na_cl_range,0–7.0 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2555_nm.11507,http://purl.obolibrary.org/obo/NCBITaxon_449520,http://example.com/n4l/na_cl_(does_not_grow),2.0 or 3.5 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/nm.25453,http://purl.obolibrary.org/obo/NCBITaxon_1168034,http://example.com/n4l/na_cl_optimum,2–4%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2410_nm.11278,http://purl.obolibrary.org/obo/NCBITaxon_390641,http://example.com/n4l/na_cl_optimum,1–4%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2771_nm.6060,http://purl.obolibrary.org/obo/NCBITaxon_124798,http://example.com/n4l/na_cl_(grows),0.02
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/Sheet2,http://example.com/n4l/nm.1615,http://purl.obolibrary.org/obo/NCBITaxon_208216,http://example.com/n4l/na_cl_range,0.75–25 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2740_nm.2175,http://purl.obolibrary.org/obo/NCBITaxon_168379,http://example.com/n4l/na_cl_range,6–8 and 25–30 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/Sheet2,http://example.com/n4l/nm.5727,http://purl.obolibrary.org/obo/NCBITaxon_191495,http://example.com/n4l/na_cl_(grows),2% (w/v) or above
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2440_nm.11319,http://purl.obolibrary.org/obo/NCBITaxon_370776,http://example.com/n4l/na_cl_(grows),1 and 2 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.4865_nm.1973,http://purl.obolibrary.org/obo/NCBITaxon_168471,http://example.com/n4l/na_cl_(grows),"1%, 2%,"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2525_nm.11441,http://purl.obolibrary.org/obo/NCBITaxon_435905,http://example.com/n4l/na_cl_(does_not_grow),0% or more than 16 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2476_nm.11409,http://purl.obolibrary.org/obo/NCBITaxon_420953,http://example.com/n4l/na_cl_(does_not_grow),"0.5, 1.5, 3.0, 4.5, 6.0 %"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2449_nm.11350,http://purl.obolibrary.org/obo/NCBITaxon_407234,http://example.com/n4l/na_cl_(grows),1–4 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.14407_nm.14055,http://purl.obolibrary.org/obo/NCBITaxon_446683,http://example.com/n4l/na_cl_range,0-1%
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2977_nm.9174,http://purl.obolibrary.org/obo/NCBITaxon_43595,http://example.com/n4l/na_cl_range,3 to 30%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.630_nm.8677,http://purl.obolibrary.org/obo/NCBITaxon_245188,http://example.com/n4l/na_cl_range,0–5%NaCl
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.2760_nm.1088,http://purl.obolibrary.org/obo/NCBITaxon_153233,http://example.com/n4l/na_cl_range,20–100 g NaCl L−1
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.3702_nm.9329,http://purl.obolibrary.org/obo/NCBITaxon_279572,http://example.com/n4l/na_cl_(does_not_grow),6 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.3732_nm.8167,http://purl.obolibrary.org/obo/NCBITaxon_195907,http://example.com/n4l/na_cl_(does_not_grow),"10%,"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.12760_nm.8679,http://purl.obolibrary.org/obo/NCBITaxon_252966,http://example.com/n4l/na_cl_range,0.1%-4%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2419_nm.11293,http://purl.obolibrary.org/obo/NCBITaxon_415851,http://example.com/n4l/na_cl_range,0–6 %
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/1000_proto_proj,http://example.com/n4l/rid.4939_nm.8305,http://purl.obolibrary.org/obo/NCBITaxon_89967,http://example.com/n4l/na_cl_(grows),0.5-2.0%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.5719_nm.4294,http://purl.obolibrary.org/obo/NCBITaxon_109327,http://example.com/n4l/na_cl_(grows),0.02
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.3506_nm.3778,http://purl.obolibrary.org/obo/NCBITaxon_80816,http://example.com/n4l/na_cl_optimum,1–3%
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2476_nm.11410,http://purl.obolibrary.org/obo/NCBITaxon_420952,http://example.com/n4l/na_cl_(does_not_grow),"0.5, 1.5, 3.0, 4.5 or 6.0 %"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.7227_nm.3826,http://purl.obolibrary.org/obo/NCBITaxon_57666,http://example.com/n4l/na_cl_range,0.6 to 4.0%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2537_nm.2151,http://purl.obolibrary.org/obo/NCBITaxon_77007,http://example.com/n4l/na_cl_range,0.2-7.2%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.1707_nm.10659,http://purl.obolibrary.org/obo/NCBITaxon_365343,http://example.com/n4l/na_cl_range,"0-3% NaCl, but not with 5% NaCl."
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.683_nm.8636,http://purl.obolibrary.org/obo/NCBITaxon_261965,http://example.com/n4l/na_cl_(grows),0.12
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2393_nm.11258,http://purl.obolibrary.org/obo/NCBITaxon_277988,http://example.com/n4l/na_cl_range,1–5 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.7190_nm.4471,http://purl.obolibrary.org/obo/NCBITaxon_81467,http://example.com/n4l/na_cl_range,0-1.5%
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.9937_nm.14912,http://purl.obolibrary.org/obo/NCBITaxon_498055,http://example.com/n4l/na_cl_(does_not_grow),1% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.2443_nm.11327,http://purl.obolibrary.org/obo/NCBITaxon_290732,http://example.com/n4l/na_cl_optimum,0.5 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.8823_nm.13771,http://purl.obolibrary.org/obo/NCBITaxon_459515,http://example.com/n4l/na_cl_(does_not_grow),0.04
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.4579_nm.10756,http://purl.obolibrary.org/obo/NCBITaxon_392827,http://example.com/n4l/na_cl_optimum,10–15%(w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.8596_nm.13560,http://purl.obolibrary.org/obo/NCBITaxon_444922,http://example.com/n4l/na_cl_optimum,0.03
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2637_nm.11849,http://purl.obolibrary.org/obo/NCBITaxon_370439,http://example.com/n4l/na_cl_(grows),5% (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.9939_nm.14916,http://purl.obolibrary.org/obo/NCBITaxon_396005,http://example.com/n4l/na_cl_(does_not_grow),0
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.7017_nm.532,http://purl.obolibrary.org/obo/NCBITaxon_186192,http://example.com/n4l/na_cl_range,0.5–4.5 % NaCl
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.8345_nm.13741,http://purl.obolibrary.org/obo/NCBITaxon_354246,http://example.com/n4l/na_cl_range,7–70 g NaCl l ^-1
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.3700_nm.10261,http://purl.obolibrary.org/obo/NCBITaxon_287535,http://example.com/n4l/na_cl_optimum,20 g l ^-1
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.8192_nm.14215,http://purl.obolibrary.org/obo/NCBITaxon_431553,http://example.com/n4l/na_cl_optimum,0
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2384_nm.11241,http://purl.obolibrary.org/obo/NCBITaxon_386490,http://example.com/n4l/na_cl_range,0–14 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/All%28Sheet1%2C2%2C3%29,http://example.com/n4l/rid.2862_nm.11213,http://purl.obolibrary.org/obo/NCBITaxon_120958,http://example.com/n4l/na_cl_(does_not_grow),"at or above 150 mM (∼1 %, w/v)"
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.9198_nm.14448,http://purl.obolibrary.org/obo/NCBITaxon_433660,http://example.com/n4l/na_cl_optimum,0.03
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.7302_nm.451,http://purl.obolibrary.org/obo/NCBITaxon_64160,http://example.com/n4l/na_cl_range,15 to 70 g l-1
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2601_nm.11569,http://purl.obolibrary.org/obo/NCBITaxon_442954,http://example.com/n4l/na_cl_optimum,0–1 %
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/EffectRIDProtos%28rid.2300_up%29,http://example.com/n4l/rid.2550_nm.11498,http://purl.obolibrary.org/obo/NCBITaxon_437507,http://example.com/n4l/na_cl_optimum,2.0–2.5 %
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2801_nm.4595,http://purl.obolibrary.org/obo/NCBITaxon_42418,http://example.com/n4l/na_cl_optimum,2 to 3 M
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/1000_proto_proj,http://example.com/n4l/rid.13184_nm.20022,http://purl.obolibrary.org/obo/NCBITaxon_1006,http://example.com/n4l/na_cl_range,0.5-10%
http://example.com/n4l/protolog_normalization_categories_with_1000_DB.xlsx/Sheet2,http://example.com/n4l/rid.2462_nm.11375,http://purl.obolibrary.org/obo/NCBITaxon_430684,http://example.com/n4l/na_cl_optimum,0–1.0 % (w/v)
http://example.com/n4l/protolog_normalization_categories_with_1000_KMP.xlsx/Sheet2,http://example.com/n4l/nm.3455,http://purl.obolibrary.org/obo/NCBITaxon_180542,http://example.com/n4l/na_cl_range,1% - 28%
